時間,DD,MDD
2015-04-15 10:30:00,484281.2559828745,579400.8542755306
2015-04-15 10:45:00,484281.2559828745,579400.8542755306
2015-04-15 11:00:00,484281.2559828745,579400.8542755306
2015-04-15 11:15:00,484281.2559828745,579400.8542755306
2015-04-15 11:30:00,484281.2559828745,579400.8542755306
2015-04-15 11:45:00,484281.2559828745,579400.8542755306
2015-04-15 12:00:00,484281.2559828745,579400.8542755306
2015-04-15 12:15:00,484281.2559828745,579400.8542755306
2015-04-15 12:30:00,484281.2559828745,579400.8542755306
2015-04-15 12:45:00,484281.2559828745,579400.8542755306
2015-04-15 13:00:00,484281.2559828745,579400.8542755306
2015-04-15 13:15:00,484281.2559828745,579400.8542755306
2015-04-15 13:30:00,484281.2559828745,579400.8542755306
2015-04-16 08:45:00,484281.2559828745,579400.8542755306
2015-04-16 09:00:00,484281.2559828745,579400.8542755306
2015-04-16 09:15:00,484281.2559828745,579400.8542755306
2015-04-16 09:30:00,484281.2559828745,579400.8542755306
2015-04-16 09:45:00,484281.2559828745,579400.8542755306
2015-04-16 10:00:00,479120.89909655857,579400.8542755306
2015-04-16 10:15:00,478920.94974355283,579400.8542755306
2015-04-16 10:30:00,478721.00039054715,579400.8542755306
2015-04-16 10:45:00,478121.1523315303,579400.8542755306
2015-04-16 11:00:00,477721.253625519,579400.8542755306
2015-04-16 11:15:00,476921.4562134964,579400.8542755306
2015-04-16 11:30:00,477321.35491950775,579400.8542755306
2015-04-16 11:45:00,477121.4055665021,579400.8542755306
2015-04-16 12:00:00,477121.4055665021,579400.8542755306
2015-04-16 12:15:00,475721.76009546267,579400.8542755306
2015-04-16 12:30:00,475521.810742457,579400.8542755306
2015-04-16 12:45:00,475721.76009546267,579400.8542755306
2015-04-16 13:00:00,478121.1523315303,579400.8542755306
2015-04-16 13:15:00,476921.4562134964,579400.8542755306
2015-04-16 13:30:00,477521.3042725134,579400.8542755306
2015-04-16 13:45:00,474522.06397742877,579400.8542755306
2015-04-17 08:45:00,471922.7223883555,579400.8542755306
2015-04-17 09:00:00,471722.7730353498,579400.8542755306
2015-04-17 09:15:00,477721.253625519,579400.8542755306
2015-04-17 09:30:00,480720.49392060353,579400.8542755306
2015-04-17 09:45:00,479520.7978025697,579400.8542755306
2015-04-17 10:00:00,484519.5316277107,579400.8542755306
2015-04-17 10:15:00,484319.5822747051,579400.8542755306
2015-04-17 10:30:00,483719.73421568814,579400.8542755306
2015-04-17 10:45:00,484719.48098071635,579400.8542755306
2015-04-17 11:00:00,484319.5822747051,579400.8542755306
2015-04-17 11:15:00,485119.37968672765,579400.8542755306
2015-04-17 11:30:00,484719.48098071635,579400.8542755306
2015-04-17 11:45:00,486319.0758047615,579400.8542755306
2015-04-17 12:00:00,486718.97451077274,579400.8542755306
2015-04-17 12:15:00,485519.27839273884,579400.8542755306
2015-04-17 12:30:00,483919.6835686939,579400.8542755306
2015-04-17 12:45:00,484519.5316277107,579400.8542755306
2015-04-17 13:00:00,484919.43033372203,579400.8542755306
2015-04-17 13:15:00,483319.83550967695,579400.8542755306
2015-04-17 13:30:00,484519.5316277107,579400.8542755306
2015-04-17 13:45:00,486319.0758047615,579400.8542755306
2015-04-20 08:45:00,486357.36210678937,579400.8542755306
2015-04-20 09:00:00,486357.36210678937,579400.8542755306
2015-04-20 09:15:00,486357.36210678937,579400.8542755306
2015-04-20 09:30:00,488794.90467940696,579400.8542755306
2015-04-20 09:45:00,492593.9423865141,579400.8542755306
2015-04-20 10:00:00,480197.0825001646,579400.8542755306
2015-04-20 10:15:00,485795.6643843224,579400.8542755306
2015-04-20 10:30:00,486395.5124433393,579400.8542755306
2015-04-20 10:45:00,485995.61373732804,579400.8542755306
2015-04-20 11:00:00,484795.91761929414,579400.8542755306
2015-04-20 11:15:00,490194.5501504464,579400.8542755306
2015-04-20 11:30:00,490994.347562469,579400.8542755306
2015-04-20 11:45:00,491194.2969154747,579400.8542755306
2015-04-20 12:00:00,491594.19562148594,579400.8542755306
2015-04-20 12:15:00,493193.790445531,579400.8542755306
2015-04-20 12:30:00,493593.6891515423,579400.8542755306
2015-04-20 12:45:00,491194.2969154747,579400.8542755306
2015-04-20 13:00:00,492593.9423865141,579400.8542755306
2015-04-20 13:15:00,491194.2969154747,579400.8542755306
2015-04-20 13:30:00,490794.39820946334,579400.8542755306
2015-04-20 13:45:00,492393.9930335084,579400.8542755306
2015-04-21 08:45:00,491194.2969154747,579400.8542755306
2015-04-21 09:00:00,490594.4488564577,579400.8542755306
2015-04-21 09:15:00,496392.98009362124,579400.8542755306
2015-04-21 09:30:00,497992.5749176663,579400.8542755306
